subset,event_id,recording_alias,anchor_time_s,window_index,query_time_s,mapping_error_s
release_v3_historical_2323,sub-yyl_rec-20250928T093901::anchor-v3-event-0021,R167,450.8,218255,450.8,0.0
release_v3_historical_2323,sub-yyl_rec-20250928T093901::anchor-v3-event-0022,R167,455.125,218277,455.20000000000005,0.07500000000004547
release_v3_historical_2323,sub-yyl_rec-20250928T093901::anchor-v3-event-0023,R167,492.89,218465,492.8,0.08999999999997499
release_v3_historical_2323,sub-yyl_rec-20250928T093901::anchor-v3-event-0024,R167,513.82,218570,513.8000000000001,0.01999999999998181
release_v3_historical_2323,sub-yyl_rec-20250928T093901::anchor-v3-event-0025,R167,522.155,218612,522.2,0.04500000000007276
release_v3_historical_2323,sub-yyl_rec-20250928T093901::anchor-v3-event-0026,R167,540.74,218705,540.8000000000001,0.06000000000005912
release_v3_historical_2323,sub-yyl_rec-20250928T093901::anchor-v3-event-0027,R167,547.53,218739,547.6,0.07000000000005002
release_v3_historical_2323,sub-yyl_rec-20250928T093901::anchor-v3-event-0028,R167,555.5,218778,555.4,0.10000000000002274
release_v3_historical_2323,sub-yyl_rec-20250928T093901::anchor-v3-event-0029,R167,562.32,218813,562.4,0.07999999999992724
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0002,R168,63.0,219159,63.0,0.0
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0003,R168,70.33,219196,70.4,0.07000000000000739
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0004,R168,92.34,219306,92.4,0.060000000000002274
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0005,R168,99.275,219340,99.2,0.07500000000000284
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0006,R168,135.72,219523,135.8,0.0800000000000125
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0007,R168,141.72,219553,141.8,0.0800000000000125
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0008,R168,157.205,219630,157.20000000000002,0.0049999999999954525
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0009,R168,174.445,219716,174.4,0.044999999999987494
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0010,R168,181.175,219750,181.20000000000002,0.025000000000005684
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0011,R168,202.44,219856,202.4,0.03999999999999204
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0012,R168,209.2,219890,209.20000000000002,2.842170943040401e-14
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0013,R168,215.085,219919,215.0,0.08500000000000796
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0014,R168,226.235,219975,226.20000000000002,0.03499999999999659
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0015,R168,272.59,220207,272.6,0.010000000000047748
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0016,R168,280.285,220245,280.2,0.08500000000003638
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0017,R168,303.705,220363,303.8,0.09500000000002728
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0018,R168,327.815,220483,327.8,0.014999999999986358
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0019,R168,351.76,220603,351.8,0.040000000000020464
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0020,R168,356.98,220629,357.0,0.01999999999998181
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0021,R168,417.76,220933,417.8,0.040000000000020464
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0022,R168,423.415,220961,423.40000000000003,0.014999999999986358
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0023,R168,462.485,221156,462.40000000000003,0.08499999999997954
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0024,R168,468.61,221187,468.6,0.009999999999990905
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0025,R168,485.73,221273,485.8,0.06999999999999318
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0026,R168,491.15,221300,491.20000000000005,0.05000000000006821
release_v3_historical_2323,sub-yyl_rec-20250928T094911::anchor-v3-event-0027,R168,536.6,221527,536.6,0.0
release_v3_historical_2323,sub-yzy_rec-20250927T141303::anchor-v3-event-0003,R178,49.975,227284,50.0,0.02499999999999858
release_v3_historical_2323,sub-yzy_rec-20250927T141303::anchor-v3-event-0004,R178,135.335,227711,135.4,0.06499999999999773
release_v3_historical_2323,sub-yzy_rec-20250927T141303::anchor-v3-event-0005,R178,141.9,227743,141.8,0.09999999999999432
release_v3_historical_2323,sub-yzy_rec-20250927T141303::anchor-v3-event-0006,R178,146.74,227768,146.8,0.060000000000002274
