split,sample_id,label_diag__broad_oracle_model,selected_model,policy_name,selector_confidence,oracle_short,selected_short
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000599550__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.3790792889445077,branch2,rbf
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000632670__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.5931469617566183,branch0,rbf
train,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.48788254925371133,branch0,rbf
train,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.35374460201503366,rbf,rbf
train,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.32078613324322797,rbf,rbf
train,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000055950__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.3806870923339704,branch2,rbf
train,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.6386712950187643,branch1,rbf
train,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.43043532759072745,rbf,rbf
val,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.9755506127859546,rbf,branch0
val,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.31459674498528256,branch1,rbf
val,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.34480933902112987,rbf,rbf
val,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.43970863855745124,keypoint,rbf
train,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.6910389932602914,rbf,rbf
train,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.3048426316195987,rbf,rbf
test,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.28811461500474306,branch0,rbf
test,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.463268336324677,branch1,rbf
test,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.42928885629658947,branch1,rbf
test,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.7734391586496404,branch1,rbf
train,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000048255__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.31934783783229514,branch1,rbf
train,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000071310__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.3053341886266861,rbf,rbf
train,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000376460__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.8043912520782311,rbf,rbf
train,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000584705__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.40246222021902583,rbf,rbf
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000096340__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.5138373261121764,branch2,rbf
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000253945__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.598567499507943,branch2,rbf
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000377105__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.3248511422421242,rbf,rbf
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000468965__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.6031547690808916,rbf,rbf
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000554770__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.6824852954395187,rbf,rbf
test,vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000182350__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.6410206475163082,branch0,rbf
val,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000349230__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.5677701863316853,rbf,rbf
val,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000377385__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.3712986396513165,keypoint,rbf
train,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000090925__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.5353553616067878,rbf,rbf
train,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000283050__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.47791113516638173,branch0,rbf
train,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000387335__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.35401718697499446,keypoint,rbf
test,vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000467085__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,logreg_balanced_c0_2__fallback_rbf_conf_lt_0.75,0.7962464919203571,rbf,branch0
train,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000060840__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,logreg_balanced_c1,0.31153069462356264,rbf,branch2
train,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000187815__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,topk_vehicle_transformer_branch1_no_subject,logreg_balanced_c1,0.33757243769004724,branch0,branch1
train,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000349300__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1,0.8207473001543013,rbf,rbf
train,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000058865__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,logreg_balanced_c1,0.5606698505617419,rbf,keypoint
train,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000131145__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1,0.5222555731005178,rbf,rbf
train,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000216345__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,logreg_balanced_c1,0.3826964564943195,rbf,branch2
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000065550__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1,0.5102273321069003,rbf,rbf
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000164150__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch2_no_subject,logreg_balanced_c1,0.516547586347301,branch2,branch2
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000275870__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1,0.8391529890287366,rbf,rbf
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000384190__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,logreg_balanced_c1,0.7316371556970592,rbf,branch0
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000078915__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch2_no_subject,logreg_balanced_c1,0.5540012098980464,branch2,branch2
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch1_no_subject,logreg_balanced_c1,0.5671200174162054,rbf,branch1
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch1_no_subject,logreg_balanced_c1,0.5151604691588246,rbf,branch1
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1,0.3431892106656032,rbf,rbf
test,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000095580__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,keypoint_residual_vehicle_transformer_no_subject,logreg_balanced_c1,0.3784570138758662,branch1,keypoint
test,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000215315__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,topk_vehicle_transformer_branch0_no_subject,logreg_balanced_c1,0.42635238575504275,branch0,branch0
train,vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000065145__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch1_no_subject,logreg_balanced_c1,0.3442437216981614,rbf,branch1
train,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000225295__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch0_no_subject,logreg_balanced_c1,0.4230507421553591,branch2,branch0
train,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000453095__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1,0.715152939717648,rbf,rbf
train,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000527630__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1,0.983580647664709,rbf,rbf
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000089205__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch2_no_subject,logreg_balanced_c1,0.6416698950689845,branch2,branch2
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000165100__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch1_no_subject,logreg_balanced_c1,0.8037173643321747,rbf,branch1
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000214250__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch2_no_subject,logreg_balanced_c1,0.487343943163189,branch2,branch2
train,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000341005__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1,0.3977090316572815,rbf,rbf
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000205130__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch1_no_subject,logreg_balanced_c1,0.38049347512836407,branch2,branch1
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000309365__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,logreg_balanced_c1,0.8416234930534885,rbf,branch0
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000329785__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1,0.3402510225763303,branch1,rbf
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000388180__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch0_no_subject,logreg_balanced_c1,0.5087896794496701,branch2,branch0
train,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000204045__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1,0.4273289246942559,rbf,rbf
train,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000315730__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch0_no_subject,logreg_balanced_c1,0.3103689587312696,branch1,branch0
train,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000480390__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1,0.9946633082363084,rbf,rbf
train,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000233845__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch1_no_subject,logreg_balanced_c1,0.7553645872994382,branch1,branch1
train,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch0_no_subject,logreg_balanced_c1,0.7347397330859243,rbf,branch0
test,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000223260__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,topk_vehicle_transformer_branch0_no_subject,logreg_balanced_c1,0.6619698963378288,branch0,branch0
test,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000425785__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,topk_vehicle_transformer_branch0_no_subject,logreg_balanced_c1,0.8853713112842743,branch0,branch0
train,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch2_no_subject,logreg_balanced_c1,0.447130657113162,branch2,branch2
train,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch1_no_subject,logreg_balanced_c1,0.3773979310593727,branch1,branch1
test,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000300870__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,logreg_balanced_c1,0.452121335186891,rbf,keypoint
test,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000471505__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1,0.9152005660230884,keypoint,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch1_no_subject,logreg_balanced_c1,0.35880086776646763,rbf,branch1
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000211485__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,topk_vehicle_transformer_branch2_no_subject,logreg_balanced_c1,0.3578921361314173,rbf,branch2
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000260065__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,topk_vehicle_transformer_branch1_no_subject,logreg_balanced_c1,0.4731202787746036,branch2,branch1
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000413415__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,logreg_balanced_c1,0.7724569452196118,rbf,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000431340__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,topk_vehicle_transformer_branch1_no_subject,logreg_balanced_c1,0.6167842673747337,branch1,branch1
