sample_id,event_uid,subject,session_stamp,split,left_model,right_model,pair_name,trajectory_rmse_distance
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000449070__pre3_label3_response_coverage,vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000449070,yyl,2025_09_28_09_29_01,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.24212311208248138
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000514465__pre3_label3_response_coverage,vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000514465,yyl,2025_09_28_09_29_01,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.43148836493492126
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000542080__pre3_label3_response_coverage,vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000542080,yyl,2025_09_28_09_29_01,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.4627085328102112
vehicle_instability_allraw__yyl__2025_09_28_09_39_01__000375965__pre3_label3_response_coverage,vehicle_instability_allraw__yyl__2025_09_28_09_39_01__000375965,yyl,2025_09_28_09_39_01,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.3349279761314392
vehicle_instability_allraw__yyl__2025_09_28_09_39_01__000513705__pre3_label3_response_coverage,vehicle_instability_allraw__yyl__2025_09_28_09_39_01__000513705,yyl,2025_09_28_09_39_01,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.25727272033691406
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000062885__pre3_label3_response_coverage,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000062885,yyl,2025_09_28_09_49_11,test,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.27325987815856934
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000327680__pre3_label3_response_coverage,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000327680,yyl,2025_09_28_09_49_11,test,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.47453299164772034
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000484470__pre3_label3_response_coverage,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000484470,yyl,2025_09_28_09_49_11,test,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.3162536025047302
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000183010__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000183010,yzy,2025_09_27_14_13_03,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,1.1070071458816528
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000195245__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000195245,yzy,2025_09_27_14_13_03,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.15995147824287415
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000216065__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000216065,yzy,2025_09_27_14_13_03,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.32280758023262024
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000407925__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000407925,yzy,2025_09_27_14_13_03,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.43235987424850464
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000418350__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000418350,yzy,2025_09_27_14_13_03,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.3721591532230377
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000455460__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000455460,yzy,2025_09_27_14_13_03,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.2527892589569092
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000524525__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000524525,yzy,2025_09_27_14_13_03,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.2205735146999359
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000543975__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000543975,yzy,2025_09_27_14_13_03,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.16336952149868011
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000573090__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000573090,yzy,2025_09_27_14_13_03,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.36736634373664856
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000075085__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000075085,yzy,2025_09_27_14_26_04,val,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.30317533016204834
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000205385__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000205385,yzy,2025_09_27_14_26_04,val,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.34207668900489807
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000385650__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000385650,yzy,2025_09_27_14_26_04,val,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.559144914150238
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000428685__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000428685,yzy,2025_09_27_14_26_04,val,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.6664421558380127
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000213665__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000213665,yzy,2025_09_27_14_37_08,val,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.42147696018218994
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000269385__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000269385,yzy,2025_09_27_14_37_08,val,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.1539555788040161
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000376440__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000376440,yzy,2025_09_27_14_37_08,val,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.48522230982780457
vehicle_instability_allraw__yzy__2025_09_27_15_04_26__000063290__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_04_26__000063290,yzy,2025_09_27_15_04_26,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.20384962856769562
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000162845__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000162845,yzy,2025_09_27_15_07_57,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.20764164626598358
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000292475__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000292475,yzy,2025_09_27_15_07_57,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.4456603229045868
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000328880__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000328880,yzy,2025_09_27_15_07_57,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.2211126983165741
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000358900__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000358900,yzy,2025_09_27_15_07_57,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.18383893370628357
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000447025__pre3_label3_response_coverage,vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000447025,yzy,2025_09_27_15_07_57,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.38595086336135864
vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000239960__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000239960,zdq,2025_09_26_15_14_51,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.8603952527046204
vehicle_instability_allraw__zdq__2025_09_26_15_21_51__000231945__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_21_51__000231945,zdq,2025_09_26_15_21_51,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.5883386135101318
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000052510__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000052510,zdq,2025_09_26_15_27_09,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.17441387474536896
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750,zdq,2025_09_26_15_27_09,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.31037989258766174
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530,zdq,2025_09_26_15_27_09,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.11332592368125916
vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020,zdq,2025_09_26_15_37_30,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.2775362432003021
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070,zdq,2025_09_26_15_52_46,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.21155714988708496
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370,zdq,2025_09_26_15_52_46,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.9553777575492859
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885,zdq,2025_09_26_15_52_46,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.5206232070922852
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185,zdq,2025_09_26_16_03_48,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.25421613454818726
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380__pre3_label3_response_coverage,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380,zdq,2025_09_26_16_03_48,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,0.15106014907360077
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280__pre3_label3_response_coverage,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280,zt,2025_09_28_11_20_08,train,keypoint_residual_vehicle_transformer_no_subject,topk_vehicle_transformer_branch2_no_subject,keypoint_residual_vehicle_transformer_no_subject__vs__topk_vehicle_transformer_branch2_no_subject,1.3065129518508911
