instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,nearby_old_context_count_m2_p5s,nearby_road_curvature_count_m5_p5s,nearby_steer_rate_count_p0_p4s,vehicle_read_status,vehicle_read_error,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,human_review_priority
vehicle_instability_onset__hzh__2025_09_27_19_33_25__000377430,vehicle_instability_onset_codex_v0_1,hzh,2025_09_27_19_33_25,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_33_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,188a8b4e059622f849519c23a5d2203be2916dd2d73a463c329e8140ad2cb786,377.43,377.43,385.27,7.84,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__hzh__2025_09_27_19_33_25__00033;raw_vehicle_dynamic_onset__hzh__2025_09_27_19_33_25__00034,ay;ay,strong;strong,3.66655,4.814874,2,0,0,ok,,5200,3136,3.66655,3.66655,3.66655,0.241389,0.155491,2.776737,0.0,119.73,-0.159087,0.654237,0.654237,53.65,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__hzh__2025_09_27_19_33_25__000474190,vehicle_instability_onset_codex_v0_1,hzh,2025_09_27_19_33_25,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_33_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,188a8b4e059622f849519c23a5d2203be2916dd2d73a463c329e8140ad2cb786,474.19,474.19,476.04,1.85,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__hzh__2025_09_27_19_33_25__00040;raw_vehicle_dynamic_onset__hzh__2025_09_27_19_33_25__00041,ay;ay,extreme;extreme,2.24057,18.603259,1,1,0,ok,,5200,741,2.24057,-2.24057,2.24057,0.951872,0.066084,2.499448,0.00099679,110.7145,0.009948,0.239808,-0.239808,56.94,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,high
vehicle_instability_onset__hzh__2025_09_27_19_33_25__000478660,vehicle_instability_onset_codex_v0_1,hzh,2025_09_27_19_33_25,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_33_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,188a8b4e059622f849519c23a5d2203be2916dd2d73a463c329e8140ad2cb786,478.66,478.66,479.05,0.39,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__hzh__2025_09_27_19_33_25__00042,ay,weak,1.47286,1.132969,1,1,0,ok,,5200,157,2.24057,-2.24057,1.47286,0.951872,0.074454,2.993341,0.00250172,103.187,-0.022078,0.176017,-0.176017,46.28,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,high
vehicle_instability_onset__hzh__2025_09_27_19_33_25__000483205,vehicle_instability_onset_codex_v0_1,hzh,2025_09_27_19_33_25,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_33_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,188a8b4e059622f849519c23a5d2203be2916dd2d73a463c329e8140ad2cb786,483.205,483.205,507.015,23.81,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__hzh__2025_09_27_19_33_25__00043;raw_vehicle_dynamic_onset__hzh__2025_09_27_19_33_25__00044,ay;ay,extreme;strong,5.38362,5.45415,1,0,0,ok,,5200,9523,3.66555,-3.66555,5.38362,0.052024,0.131908,2.993341,0.00574201,100.1095,-0.065275,0.308574,0.308574,47.46,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__hzh__2025_09_27_19_33_25__000518005,vehicle_instability_onset_codex_v0_1,hzh,2025_09_27_19_33_25,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_33_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,188a8b4e059622f849519c23a5d2203be2916dd2d73a463c329e8140ad2cb786,518.005,518.005,519.4,1.395,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__hzh__2025_09_27_19_33_25__00046,ay,medium,1.74429,1.74533,1,0,1,ok,,5200,557,4.9885,-4.9885,1.74429,0.268645,0.215969,2.482501,0.0,109.6285,-0.015272,0.977471,-0.977471,56.92,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__hzh__2025_09_27_19_44_05__000037315,vehicle_instability_onset_codex_v0_1,hzh,2025_09_27_19_44_05,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_44_05_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,fb116d2c865919069210f7acf249cd516840389724bb34d7b882351568741bce,37.315,37.315,44.64,7.325,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__hzh__2025_09_27_19_44_05__00005;raw_vehicle_dynamic_onset__hzh__2025_09_27_19_44_05__00006;raw_vehicle_dynamic_onset__hzh__2025_09_27_19_44_05__00007,ay;ay;ay,weak;weak;strong,3.81393,3.176497,1,0,0,ok,,2600,1465,3.80357,3.80357,3.80357,0.138562,0.130717,2.388699,0.0,138.984,-0.233874,0.358141,0.358141,50.68,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__hzh__2025_09_27_19_44_05__000165715,vehicle_instability_onset_codex_v0_1,hzh,2025_09_27_19_44_05,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_44_05_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,fb116d2c865919069210f7acf249cd516840389724bb34d7b882351568741bce,165.715,165.715,170.81,5.095,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__hzh__2025_09_27_19_44_05__00017,ay,extreme,4.63499,5.672274,3,0,0,ok,,2600,1019,4.63499,-4.63499,4.63499,0.177288,0.176762,2.702289,0.0,114.9855,0.145997,1.148517,-1.148517,53.74,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__hzh__2025_09_27_19_44_05__000184265,vehicle_instability_onset_codex_v0_1,hzh,2025_09_27_19_44_05,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_44_05_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,fb116d2c865919069210f7acf249cd516840389724bb34d7b882351568741bce,184.265,184.265,187.51,3.245,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__hzh__2025_09_27_19_44_05__00019;raw_vehicle_dynamic_onset__hzh__2025_09_27_19_44_05__00020,ay;ay,weak;medium,2.68258,2.46965,1,0,1,ok,,2600,648,3.06584,3.06584,2.68258,0.152921,0.096788,2.227744,0.0,127.599,-0.235096,0.595856,0.595856,45.89,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__hzh__2025_09_27_19_44_05__000290625,vehicle_instability_onset_codex_v0_1,hzh,2025_09_27_19_44_05,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_44_05_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,fb116d2c865919069210f7acf249cd516840389724bb34d7b882351568741bce,290.625,290.625,292.365,1.74,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__hzh__2025_09_27_19_44_05__00027,ay,medium,2.57685,2.15545,0,1,1,ok,,2601,348,3.91804,3.91804,2.57685,0.123568,0.184387,1.399634,0.00664569,96.3143,0.112923,0.78627,-0.78627,46.82,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,high
vehicle_instability_onset__hzh__2025_09_27_19_44_05__000411625,vehicle_instability_onset_codex_v0_1,hzh,2025_09_27_19_44_05,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_44_05_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,fb116d2c865919069210f7acf249cd516840389724bb34d7b882351568741bce,411.625,411.625,412.3,0.675,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__hzh__2025_09_27_19_44_05__00035,ay,strong,2.444589,3.778262,3,0,3,ok,,2601,136,5.0806,5.0806,2.44459,0.266758,0.242397,3.105144,0.0,115.1575,0.218079,0.603797,-0.603797,54.97,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__hzh__2025_09_27_19_44_05__000429750,vehicle_instability_onset_codex_v0_1,hzh,2025_09_27_19_44_05,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_44_05_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,fb116d2c865919069210f7acf249cd516840389724bb34d7b882351568741bce,429.75,429.75,437.195,7.445,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__hzh__2025_09_27_19_44_05__00039,ay,strong,3.60294,4.45052,2,0,0,ok,,2600,1489,3.6007,-3.6007,3.6007,0.1506,0.154066,2.869996,1.7e-07,100.751,-0.380656,1.175653,1.175653,46.18,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__hzh__2025_09_27_19_44_05__000460275,vehicle_instability_onset_codex_v0_1,hzh,2025_09_27_19_44_05,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_44_05_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,fb116d2c865919069210f7acf249cd516840389724bb34d7b882351568741bce,460.275,460.275,474.59,14.315,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__hzh__2025_09_27_19_44_05__00041;raw_vehicle_dynamic_onset__hzh__2025_09_27_19_44_05__00042,ay;ay,medium;extreme,8.07029,16.802353,1,0,0,ok,,2600,2863,4.79014,-4.79014,8.07029,0.057269,0.200243,2.828031,0.00585152,96.8898,-0.000698,0.374897,0.374897,56.37,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__hzh__2025_09_27_19_44_05__000477835,vehicle_instability_onset_codex_v0_1,hzh,2025_09_27_19_44_05,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_44_05_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,fb116d2c865919069210f7acf249cd516840389724bb34d7b882351568741bce,477.835,477.835,486.02,8.185,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__hzh__2025_09_27_19_44_05__00043;raw_vehicle_dynamic_onset__hzh__2025_09_27_19_44_05__00044,ay;ay,weak;weak,1.64221,1.263238,0,0,0,ok,,2600,1638,3.29598,-3.29598,1.64221,0.030999,0.143388,3.286437,0.00262311,91.81575,0.138056,0.07627,0.07627,44.79,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__hzh__2025_09_27_19_44_05__000495445,vehicle_instability_onset_codex_v0_1,hzh,2025_09_27_19_44_05,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_44_05_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,fb116d2c865919069210f7acf249cd516840389724bb34d7b882351568741bce,495.445,495.445,499.9,4.455,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__hzh__2025_09_27_19_44_05__00045,ay,strong,2.97839,3.080522,2,0,0,ok,,2600,891,2.97833,-2.97833,2.97833,0.15716,0.115914,3.160228,0.0,109.3685,-0.26625,0.791769,0.791769,41.2,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__hzh__2025_09_27_19_44_05__000505410,vehicle_instability_onset_codex_v0_1,hzh,2025_09_27_19_44_05,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_44_05_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,fb116d2c865919069210f7acf249cd516840389724bb34d7b882351568741bce,505.41,505.41,511.18,5.77,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__hzh__2025_09_27_19_44_05__00047;raw_vehicle_dynamic_onset__hzh__2025_09_27_19_44_05__00048,ay;ay,weak;strong,3.00721,3.159612,2,0,0,ok,,2600,1154,3.00464,-3.00464,3.00464,0.158281,0.115914,2.662719,5.22e-06,115.319,-0.275326,0.442005,0.442005,46.08,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__jy__2025_09_26_17_17_11__000228255,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_17_17_11,原始车辆数据/jy/Entity_Recording_2025_09_26_17_17_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_17_11_vehicle.csv,b34a48da97fd55e0916d9a604e9f6b1021ef6fbe2809dea1ea9e93abe1c65941,228.255,228.255,229.34,1.085,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__jy__2025_09_26_17_17_11__00010,ay,medium,1.56642,1.56204,0,0,0,ok,,2600,217,5.04849,5.04849,1.56595,0.252711,0.158366,3.211194,0.0,122.023,0.028449,0.359014,-0.359014,53.42,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__jy__2025_09_26_17_29_44__000005060,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,5.06,5.06,6.42,1.36,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,raw_vehicle_dynamic_onset__jy__2025_09_26_17_29_44__00001,roll_rate,extreme,0.980958,19.619151,0,0,0,ok,,5200,543,0.635992,0.635992,0.418333,1.0067,0.046261,1.928707,1e-08,11.77315,0.433016,0.492183,-0.492183,46.19,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__jy__2025_09_26_17_29_44__000186395,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,186.395,186.395,191.985,5.59,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__jy__2025_09_26_17_29_44__00017,ay,medium,1.65218,2.059498,1,0,0,ok,,5200,2235,2.92936,-2.92936,1.65218,0.552543,0.217024,2.86545,0.00716753,53.5833,-0.092328,0.694641,0.694641,54.58,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__jy__2025_09_26_17_29_44__000269345,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,269.345,269.345,269.615,0.27,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__jy__2025_09_26_17_29_44__00020,ay,weak,1.32819,1.021685,2,0,2,ok,,5200,108,3.5551,-3.5551,1.32819,0.166922,0.191448,2.759907,0.0,94.3231,-0.374722,1.008975,1.008975,40.35,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__jy__2025_09_26_17_29_44__000431405,vehicle_instability_onset_codex_v0_1,jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,431.405,431.405,431.58,0.175,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__jy__2025_09_26_17_29_44__00029,ay,weak,1.3233,1.017923,1,0,1,ok,,5200,70,4.27095,4.27095,1.3233,0.230683,0.262067,1.612517,0.0,87.0603,-0.346099,0.528137,0.528137,47.62,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
