instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,vehicle_read_status,vehicle_read_error,event_index_in_session,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,old_v400_near_count,old_v400_overlap_count,old_v400_primary_count,old_v400_active_count,old_v400_max_primary_score,old_v400_max_trigger_score,old_v400_max_level_rank,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,old_v400_nearest_event_uid,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_s,road_design_curvature,road_design_nearest_dist_m,road_design_vehicle_time_gap_s,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,manual_label_anchor_rel_s,manual_label_start_rel_s,manual_label_end_rel_s,manual_label_confidence_max,manual_label_match_type,road_guided_instability_score,road_guided_recommended_decision,road_guided_decision_reasons
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000518840,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_21_17_02,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,3f29be6faacf4866df22a866363d9fee1ed6c01b1ec827193044c011637766cd,518.84,518.84,523.255,4.415,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,3,3,allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00041;allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00042;allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00043,roll_rate;roll_rate;roll_rate,medium;weak;weak,0.099444,1.988879,ok,,27,2601,884,1.62154,1.62154,1.62154,0.099444,0.062031,3.22811,1.7e-07,98.0926,-0.233351,0.418705,0.418705,39.6,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,0.721075,13.846267,1,weak,straight,secondary,0.72,old_v400_context__hzh__2025_09_26_21_17_02__00041,ok,differentmu_road,mu1,14064.160724,-0.0,707.346997,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,41.97,hybrid_reject_low_evidence,base_dynamic_score=39.60; lateral_support=+0.9; old_v400_nearby=+1.5
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000549655,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_21_17_02,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,3f29be6faacf4866df22a866363d9fee1ed6c01b1ec827193044c011637766cd,549.655,549.655,550.495,0.84,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00044,ay,weak,1.38998,1.069215,ok,,28,2601,169,2.68106,-2.68106,1.38998,0.030294,0.127212,3.41974,0.00580242,73.9558,0.125315,0.120078,0.120078,31.02,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,14832.160724,-0.0,627.604311,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,38.49,hybrid_reject_low_evidence,base_dynamic_score=31.02; ay_support=+1.4; yaw_rate_support=+5; lateral_support=+1.1
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000571500,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_21_17_02,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,3f29be6faacf4866df22a866363d9fee1ed6c01b1ec827193044c011637766cd,571.5,571.5,573.98,2.48,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00047,ay,medium,2.00231,1.540238,ok,,30,2601,497,2.11191,-2.11191,2.00231,0.027232,0.094065,3.15577,0.00233873,84.8755,0.092677,0.210487,0.210487,31.29,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,15034.160724,0.0,248.086027,0.0,low,design_high_risk_surface,0,none,,,,,nearest_or_exact,40.3,hybrid_reject_low_evidence,base_dynamic_score=31.29; ay_support=+0.2; lateral_support=+0.8; design_high_risk_surface=+8
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000067510,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_27_19_33_25,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_33_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,188a8b4e059622f849519c23a5d2203be2916dd2d73a463c329e8140ad2cb786,67.51,67.51,68.65,1.14,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_27_19_33_25__00004,ay,weak,1.7572,1.351692,ok,,4,2600,229,2.47716,2.47716,1.7572,0.134864,0.077577,1.987831,0.0,121.243,-0.198269,0.256389,-0.256389,42.57,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,middle_section,section2,1956.516895,-0.0,4.946173,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,43.52,hybrid_reject_low_evidence,base_dynamic_score=42.57; ay_support=+1.0
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000186675,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_27_19_33_25,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_33_25_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,188a8b4e059622f849519c23a5d2203be2916dd2d73a463c329e8140ad2cb786,186.675,186.675,187.505,0.83,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,allraw_nonsteering_seed__hzh__2025_09_27_19_33_25__00017,ay,weak,1.83518,1.411677,ok,,10,2601,167,2.30822,2.30822,1.83518,0.056895,0.067184,2.712944,0.0,128.5748,-0.304211,0.290423,0.290423,27.91,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,middle_section,section3,5387.57442,0.0,278.504303,0.0,low,design_regular_road,0,none,,,,,nearest_or_exact,28.78,hybrid_reject_low_evidence,base_dynamic_score=27.91; ay_support=+0.6; lateral_support=+0.3
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000116405,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_27_19_44_05,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_44_05_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,fb116d2c865919069210f7acf249cd516840389724bb34d7b882351568741bce,116.405,116.405,119.545,3.14,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,1,2,allraw_nonsteering_seed__hzh__2025_09_27_19_44_05__00010;allraw_nonsteering_seed__hzh__2025_09_27_19_44_05__00011,roll_rate;ay,weak;weak,1.4219,1.392892,ok,,6,2601,629,1.6744,-1.6744,1.6744,0.069645,0.053215,3.34472,9e-08,130.958,-0.312588,0.475951,0.475951,38.9,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.419872,19.78,1,weak,straight,primary,1.925,old_v400_context__hzh__2025_09_27_19_44_05__00010,ok,curve1,curve1,3672.141588,0.0,4.343882,0.0,high,design_curve_context,0,none,,,,,nearest_or_exact,36.52,hybrid_reject_low_evidence,base_dynamic_score=38.90; lateral_support=+1.0; post_steering_response=+0.1; old_v400_nearby=+1.5; old_v400_primary=+5; normal_curve_context_without_enough_instability=-10
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000455550,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_27_19_44_05,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_44_05_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,fb116d2c865919069210f7acf249cd516840389724bb34d7b882351568741bce,455.55,455.55,456.545,0.995,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_27_19_44_05__00042,ay,medium,2.06188,1.586062,ok,,20,2601,200,2.55387,-2.55387,2.06188,0.051098,0.100135,1.106868,0.00250192,99.9459,-0.033685,0.249757,0.249757,40.79,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,0,0,0,0.362897,14.5444,1,weak,curve,secondary,4.565,old_v400_context__hzh__2025_09_27_19_44_05__00059,ok,differentmu_road,mu1,14688.160724,-0.0,656.031984,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,43.4,hybrid_reject_low_evidence,base_dynamic_score=40.79; ay_support=+1.1; old_v400_nearby=+1.5
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000395290,vehicle_instability_all_raw_rescreen_v0_1,jy,2025_09_26_17_17_11,原始车辆数据/jy/Entity_Recording_2025_09_26_17_17_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_17_11_vehicle.csv,b34a48da97fd55e0916d9a604e9f6b1021ef6fbe2809dea1ea9e93abe1c65941,395.29,395.29,395.48,0.19,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__jy__2025_09_26_17_17_11__00026,roll_rate,weak,0.064172,1.283442,ok,,13,2601,39,2.06703,2.06703,0.574554,0.174883,0.063624,1.697777,0.0,128.133,0.029671,0.320268,-0.320268,31.07,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,0.325255,13.380667,1,weak,straight,secondary,0.09,old_v400_context__jy__2025_09_26_17_17_11__00030,ok,curve2,curve2,9075.880274,0.0,569.6372,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,22.7,hybrid_reject_low_evidence,base_dynamic_score=31.07; ay_support=+0.1; old_v400_nearby=+1.5; normal_curve_context_without_enough_instability=-10
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000438235,vehicle_instability_all_raw_rescreen_v0_1,jy,2025_09_26_17_17_11,原始车辆数据/jy/Entity_Recording_2025_09_26_17_17_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_17_11_vehicle.csv,b34a48da97fd55e0916d9a604e9f6b1021ef6fbe2809dea1ea9e93abe1c65941,438.235,438.235,439.235,1.0,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__jy__2025_09_26_17_17_11__00028,ay,weak,1.75643,1.3511,ok,,15,2601,201,1.75643,1.75643,1.75643,0.062136,0.061062,1.075127,0.0,116.126,0.031416,0.46513,-0.46513,35.4,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,1,0,0.960657,14.078733,1,weak,straight,secondary,0.84,old_v400_context__jy__2025_09_26_17_17_11__00035,ok,middle_section,section5,11159.286644,0.0,948.094491,0.0,very_low,design_regular_road,0,none,,,,,nearest_or_exact,43.46,hybrid_reject_low_evidence,base_dynamic_score=35.40; post_steering_response=+0.1; old_v400_nearby=+3.0; old_v400_primary=+5
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000444850,vehicle_instability_all_raw_rescreen_v0_1,jy,2025_09_26_17_17_11,原始车辆数据/jy/Entity_Recording_2025_09_26_17_17_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_17_11_vehicle.csv,b34a48da97fd55e0916d9a604e9f6b1021ef6fbe2809dea1ea9e93abe1c65941,444.85,444.85,445.005,0.155,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__jy__2025_09_26_17_17_11__00029,roll_rate,weak,0.055585,1.111692,ok,,16,2601,32,0.956384,0.956384,0.475138,0.055585,0.037368,0.914504,0.0,116.463,-0.308749,0.323933,0.323933,20.5,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,stop,stop,11368.911338,0.0,930.865017,0.0,very_low,design_special_event_segment,0,none,,,,,nearest_or_exact,20.5,hybrid_reject_low_evidence,base_dynamic_score=20.50
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000508175,vehicle_instability_all_raw_rescreen_v0_1,jy,2025_09_26_17_17_11,原始车辆数据/jy/Entity_Recording_2025_09_26_17_17_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_17_11_vehicle.csv,b34a48da97fd55e0916d9a604e9f6b1021ef6fbe2809dea1ea9e93abe1c65941,508.175,508.175,509.575,1.4,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,allraw_nonsteering_seed__jy__2025_09_26_17_17_11__00030,ay,weak,1.68359,1.295069,ok,,17,2601,281,1.68359,-1.68359,1.68359,0.054544,0.055811,1.570799,0.0,114.73,-0.051487,0.238761,0.238761,26.01,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,middle_section,section6,13581.536031,0.0,747.407219,0.0,very_low,design_regular_road,0,none,,,,,nearest_or_exact,26.01,hybrid_reject_low_evidence,base_dynamic_score=26.01
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000086735,vehicle_instability_all_raw_rescreen_v0_1,jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,86.735,86.735,88.815,2.08,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,2,2,allraw_nonsteering_seed__jy__2025_09_26_17_29_44__00004;allraw_nonsteering_seed__jy__2025_09_26_17_29_44__00005,roll_rate;roll_rate,weak;weak,0.060137,1.202744,ok,,3,2601,417,1.3811,1.3811,1.3811,0.060137,0.051196,2.380692,0.0,124.4208,0.019199,0.404219,-0.404219,36.76,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.672589,16.697,1,weak,straight,primary,0.175,old_v400_context__jy__2025_09_26_17_29_44__00005,ok,middle_section,section2,2390.516895,-0.0,4.210017,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,43.26,hybrid_reject_low_evidence,base_dynamic_score=36.76; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000404645,vehicle_instability_all_raw_rescreen_v0_1,jy,2025_09_26_17_29_44,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,404.645,404.645,404.815,0.17,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__jy__2025_09_26_17_29_44__00022,roll_rate,weak,0.061693,1.233861,ok,,10,2601,35,1.31545,-1.31545,1.17999,0.061693,0.082163,3.068904,0.0,74.724161,-0.134565,0.495325,0.495325,24.05,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,1,1,0,0.916919,16.406333,1,weak,straight,primary,0.135,old_v400_context__jy__2025_09_26_17_29_44__00029,ok,middle_section,section5,10690.286644,0.0,987.603034,0.0,very_low,design_regular_road,0,none,,,,,nearest_or_exact,32.92,hybrid_reject_low_evidence,base_dynamic_score=24.05; lateral_support=+0.7; post_steering_response=+0.2; old_v400_nearby=+3.0; old_v400_primary=+5
vehicle_instability_allraw__jy__2025_09_26_17_40_51__000026795,vehicle_instability_all_raw_rescreen_v0_1,jy,2025_09_26_17_40_51,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,26.795,26.795,27.005,0.21,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,allraw_nonsteering_seed__jy__2025_09_26_17_40_51__00002,ay,weak,1.35324,1.040954,ok,,2,2601,43,1.35324,1.35324,1.35324,0.043883,0.060647,1.419803,0.0,88.2236,-0.26529,0.264243,0.264243,19.13,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,middle_section,section1,199.624693,0.0,1.883713,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,19.13,hybrid_reject_low_evidence,base_dynamic_score=19.13
vehicle_instability_allraw__jy__2025_09_26_17_40_51__000083670,vehicle_instability_all_raw_rescreen_v0_1,jy,2025_09_26_17_40_51,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,83.67,83.67,84.325,0.655,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__jy__2025_09_26_17_40_51__00005,roll_rate,weak,0.065583,1.311662,ok,,5,2601,132,1.35237,-1.35237,1.35237,0.065583,0.050091,1.220374,0.0,118.38,0.004712,0.235445,-0.235445,31.17,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.750736,13.729933,1,weak,straight,primary,0.315,old_v400_context__jy__2025_09_26_17_40_51__00005,ok,middle_section,section2,2074.516895,-0.0,4.265621,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,37.67,hybrid_reject_low_evidence,base_dynamic_score=31.17; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__jy__2025_09_26_17_40_51__000104195,vehicle_instability_all_raw_rescreen_v0_1,jy,2025_09_26_17_40_51,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,104.195,104.195,104.635,0.44,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,allraw_nonsteering_seed__jy__2025_09_26_17_40_51__00006,ay,weak,1.46198,1.1246,ok,,6,2601,89,1.46198,-1.46198,1.46198,0.056433,0.049303,2.98194,6e-08,132.883,-0.132645,0.265814,0.265814,20.73,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.479359,25.249067,1,weak,straight,primary,0.42,old_v400_context__jy__2025_09_26_17_40_51__00006,ok,curve1,curve1,2777.141588,0.0,6.014945,0.0,high,design_curve_context,0,none,,,,,nearest_or_exact,17.81,hybrid_reject_low_evidence,base_dynamic_score=20.73; lateral_support=+0.6; old_v400_nearby=+1.5; old_v400_primary=+5; normal_curve_context_without_enough_instability=-10
