sample_id,event_uid,subject,session_stamp,window_config_id,split,split_strategy,track_id,gt_peak_abs,is_large_response,is_difficult_peak_top20,sample_rmse__keypoint_residual_vehicle_transformer_no_subject,sample_rmse__rbf_kernel_ridge_context_no_subject,wrong_side__keypoint_residual_vehicle_transformer_no_subject,wrong_side__rbf_kernel_ridge_context_no_subject,large_response_recalled__keypoint_residual_vehicle_transformer_no_subject,large_response_recalled__rbf_kernel_ridge_context_no_subject,severe_amp_under__keypoint_residual_vehicle_transformer_no_subject,severe_amp_under__rbf_kernel_ridge_context_no_subject,peak_amp_abs_error__keypoint_residual_vehicle_transformer_no_subject,peak_amp_abs_error__rbf_kernel_ridge_context_no_subject,peak_time_abs_error_s__keypoint_residual_vehicle_transformer_no_subject,peak_time_abs_error_s__rbf_kernel_ridge_context_no_subject,onset_delay_abs_error_s__keypoint_residual_vehicle_transformer_no_subject,onset_delay_abs_error_s__rbf_kernel_ridge_context_no_subject,tail_abs_error__keypoint_residual_vehicle_transformer_no_subject,tail_abs_error__rbf_kernel_ridge_context_no_subject,tail_drift_risk__keypoint_residual_vehicle_transformer_no_subject,tail_drift_risk__rbf_kernel_ridge_context_no_subject,zero_crossing_mismatch__keypoint_residual_vehicle_transformer_no_subject,zero_crossing_mismatch__rbf_kernel_ridge_context_no_subject,reversal_count_exact__keypoint_residual_vehicle_transformer_no_subject,reversal_count_exact__rbf_kernel_ridge_context_no_subject,pred_peak_abs__keypoint_residual_vehicle_transformer_no_subject,pred_peak_abs__rbf_kernel_ridge_context_no_subject,pred_reversal_count__keypoint_residual_vehicle_transformer_no_subject,pred_reversal_count__rbf_kernel_ridge_context_no_subject,pred_multi_segment__keypoint_residual_vehicle_transformer_no_subject,pred_multi_segment__rbf_kernel_ridge_context_no_subject,anchor_time_rel_s,curvature_anchor,input_valid_ratio,event_type,event_level,road_type_anchor,old_v400_road_type_mode,old_v400_phase_mode,road_design_module_name,road_design_instance_name,road_design_risk_class,road_design_mapping_reliability,keypoint_better_rmse,rmse_delta_keypoint_minus_rbf,pred_peak_abs__delta_keypoint_minus_rbf,pred_reversal_count__delta_keypoint_minus_rbf,pred_multi_segment__delta_keypoint_minus_rbf,selector_prob_keypoint,selector_threshold,selected_model,selected_keypoint,oracle_keypoint,selection_outcome,sample_rmse_rbf,sample_rmse_keypoint,sample_rmse_selected,sample_rmse_oracle,selector_regret_vs_oracle,selector_delta_vs_rbf,keypoint_delta_vs_rbf,selector_helped_rbf,selector_hurt_rbf,wrong_side__selected,wrong_side__delta_selected_minus_rbf,large_response_recalled__selected,large_response_recalled__delta_selected_minus_rbf,severe_amp_under__selected,severe_amp_under__delta_selected_minus_rbf,tail_drift_risk__selected,tail_drift_risk__delta_selected_minus_rbf,zero_crossing_mismatch__selected,zero_crossing_mismatch__delta_selected_minus_rbf,reversal_count_exact__selected,reversal_count_exact__delta_selected_minus_rbf
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000128695__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000128695,hzh,2025_09_26_20_50_27,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.2557679414749146,0,0,0.4581525325775146,0.323049783706665,0.0,0.0,0.0,0.0,0.0,0.0,0.2313387393951416,0.348915696144104,0.4199999570846557,0.1150000095367431,0.6100000143051147,0.0549999922513961,0.1781031489372253,0.2351920008659362,0.0,0.0,1.0,0.0,0.0,0.0,1.4871066808700562,1.6046836376190186,1.0,54.0,0.0,1.0,128.695,0.0,1.0,instability_ay_roll,strong_active,straight,straight,primary,curve1,curve1,design_curve_context,high,0,0.1351027488708496,-0.1175769567489624,-53.0,-1.0,0.1396344254825605,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.323049783706665,0.4581525325775146,0.323049783706665,0.323049783706665,0.0,0.0,0.1351027488708496,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000245880__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000245880,hzh,2025_09_26_20_50_27,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,0.1583000421524047,0,0,0.108291283249855,0.1723215728998184,0.0,1.0,0.0,0.0,0.0,0.0,0.1209073662757873,0.0637898296117782,0.7849999666213989,0.2250000238418579,1.1349999606609344,0.4000000059604645,0.2982686460018158,0.144241920672357,1.0,1.0,1.0,1.0,0.0,0.0,0.2792074084281921,0.0945102125406265,1.0,1.0,0.0,0.0,245.88,-0.0,1.0,instability_roll_only,instability_medium,design_special_event_segment,none,none,fix_road,fix_road,design_special_event_segment,low,1,-0.0640302896499633,0.1846971958875655,0.0,0.0,0.0065554732514796,0.55,rbf_kernel_ridge_context_no_subject,0,1,FN_missed_keypoint_gain,0.1723215728998184,0.108291283249855,0.1723215728998184,0.108291283249855,0.06403028964996339,0.0,-0.06403028964996339,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000681250__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000681250,hzh,2025_09_26_20_50_27,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,0.969879984855652,0,0,0.933291792869568,0.6568683981895447,0.0,1.0,0.0,0.0,0.0,1.0,0.1920304298400879,0.5673658847808838,0.75,0.2350000143051147,0.6749999970197678,0.8249999731779099,0.1573820887133479,0.060832567512989,0.0,0.0,0.0,0.0,0.0,0.0,1.1619104146957395,0.402514100074768,1.0,225.0,0.0,1.0,681.25,0.0,1.0,instability_ay_roll,medium_active,straight,straight,primary,differentmu_road,mu1,design_high_risk_surface,very_low,0,0.2764233946800233,0.7593963146209715,-224.0,-1.0,0.400352309983934,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.6568683981895447,0.933291792869568,0.6568683981895447,0.6568683981895447,0.0,0.0,0.2764233946800233,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000202260__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000202260,hzh,2025_09_26_21_03_19,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.102524995803833,0,0,0.4953833222389221,0.357629120349884,0.0,0.0,0.0,0.0,0.0,0.0,0.0312561988830566,0.2058472633361816,0.3550000190734863,0.2350000143051147,0.734999991953373,0.089999996125698,0.1832779496908188,0.1777519788593053,0.0,0.0,1.0,0.0,0.0,0.0,1.1337811946868896,1.3083722591400146,1.0,80.0,0.0,1.0,202.26,0.0,1.0,instability_ay_roll,strong_active,straight,straight,primary,fix_road,fix_road,design_special_event_segment,low,0,0.1377542018890381,-0.174591064453125,-79.0,-1.0,0.516400007180457,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.357629120349884,0.4953833222389221,0.357629120349884,0.357629120349884,0.0,0.0,0.13775420188903814,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000221890__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000221890,hzh,2025_09_26_21_03_19,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.6784822940826416,1,0,0.8675374984741211,0.6606977581977844,0.0,0.0,1.0,1.0,0.0,0.0,0.6194294691085815,0.3838350772857666,0.0750000476837158,0.2450000047683715,0.7850000113248825,0.0049999952316284,0.3634440191090107,0.3114977888762951,0.0,0.0,0.0,0.0,0.0,0.0,1.05905282497406,1.294647216796875,1.0,105.0,0.0,1.0,221.89,-0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,0,0.2068397402763366,-0.2355943918228149,-104.0,-1.0,0.2876125273093968,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.6606977581977844,0.8675374984741211,0.6606977581977844,0.6606977581977844,0.0,0.0,0.20683974027633667,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000326200__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000326200,hzh,2025_09_26_21_03_19,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.3070790767669678,0,0,0.5853204131126404,0.6575250029563904,0.0,1.0,0.0,0.0,1.0,1.0,0.8358929753303528,0.7389094233512878,0.0099999904632568,1.0,1.0849999710917473,0.0850000008940696,0.2196016423404216,0.1508363336324691,0.0,0.0,0.0,0.0,0.0,0.0,0.471186101436615,0.5681696534156799,0.0,183.0,0.0,1.0,326.2,0.0,1.0,instability_ay_roll,strong_active,straight,straight,primary,curve2,curve2,design_curve_context,very_low,1,-0.07220458984375,-0.0969835519790649,-183.0,-1.0,0.2325605270918812,0.55,rbf_kernel_ridge_context_no_subject,0,1,FN_missed_keypoint_gain,0.6575250029563904,0.5853204131126404,0.6575250029563904,0.5853204131126404,0.07220458984375,0.0,-0.07220458984375,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000504660__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000504660,hzh,2025_09_26_21_03_19,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,0.7967429757118225,0,0,0.2251154631376266,0.3777364194393158,0.0,0.0,0.0,0.0,0.0,0.0,0.0508615374565124,0.4321925044059753,0.3200000524520874,0.4500000476837158,0.5149999856948853,0.2199999839067459,0.0885420262347906,0.1100080497562885,0.0,0.0,0.0,0.0,0.0,0.0,0.847604513168335,1.228935480117798,1.0,124.0,0.0,1.0,504.66,-0.0,1.0,instability_ay_roll,medium_active,straight,straight,secondary,differentmu_road,mu1,design_high_risk_surface,low,1,-0.1526209563016892,-0.3813309669494631,-123.0,-1.0,0.7010807612176319,0.55,keypoint_residual_vehicle_transformer_no_subject,1,1,TP_select_keypoint_correct,0.3777364194393158,0.2251154631376266,0.2251154631376266,0.2251154631376266,0.0,-0.1526209563016892,-0.1526209563016892,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000081885__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000081885,hzh,2025_09_27_19_44_05,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.791234016418457,1,1,0.5034570693969727,0.2645749747753143,0.0,0.0,1.0,1.0,0.0,0.0,0.470848798751831,0.3003212213516235,0.1099998950958252,0.2750000953674316,0.6299999952316284,0.0450000017881393,0.4061546325683594,0.2805266603827476,0.0,0.0,1.0,0.0,0.0,0.0,1.320385217666626,1.4909127950668335,1.0,44.0,0.0,1.0,81.885,0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section2,design_regular_road,high,0,0.2388820946216583,-0.1705275774002075,-43.0,-1.0,0.2860565224146659,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.2645749747753143,0.5034570693969727,0.2645749747753143,0.2645749747753143,0.0,0.0,0.23888209462165838,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000176245__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000176245,hzh,2025_09_27_19_44_05,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.2744419574737549,0,0,0.3809066712856293,0.2790119349956512,0.0,0.0,0.0,0.0,0.0,0.0,0.0510176420211792,0.3306427001953125,0.2250000238418579,0.0650000572204589,0.6700000017881393,0.0600000023841857,0.2152578197419643,0.2112591601908207,0.0,0.0,1.0,0.0,0.0,0.0,1.325459599494934,0.9437992572784424,1.0,31.0,0.0,1.0,176.245,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section3,design_regular_road,low,0,0.101894736289978,0.3816603422164917,-30.0,-1.0,0.4373599738449148,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.2790119349956512,0.3809066712856293,0.2790119349956512,0.2790119349956512,0.0,0.0,0.10189473628997808,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000218700__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000218700,hzh,2025_09_27_19_44_05,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.983918070793152,1,1,0.5560033917427063,0.5038022994995117,0.0,0.0,1.0,1.0,0.0,0.0,0.6012439727783203,0.663231372833252,0.2949999570846557,0.0699999332427978,0.6649999767541885,0.7849999815225601,0.3316976688802242,0.3106708410196006,0.0,0.0,1.0,0.0,0.0,0.0,1.3826740980148315,1.3206866979599,1.0,92.0,0.0,1.0,218.7,-0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,0,0.0522010922431945,0.0619874000549316,-91.0,-1.0,0.265233686688185,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.5038022994995117,0.5560033917427063,0.5038022994995117,0.5038022994995117,0.0,0.0,0.05220109224319458,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000246255__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000246255,hzh,2025_09_27_19_44_05,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.1740800142288208,0,0,0.2697616815567016,0.2360097914934158,0.0,0.0,0.0,0.0,0.0,0.0,0.0753074884414672,0.1543581485748291,0.1050000190734863,0.1049998998641967,0.6599999964237213,0.0,0.0115813538432121,0.0207082517445087,0.0,0.0,1.0,0.0,0.0,0.0,1.249387502670288,1.0197218656539917,1.0,32.0,0.0,1.0,246.255,0.0,1.0,instability_ay_roll,strong_active,straight,straight,primary,middle_section,section4,design_regular_road,low,0,0.0337518900632858,0.2296656370162964,-31.0,-1.0,0.8004346818416694,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.2360097914934158,0.2697616815567016,0.2697616815567016,0.2360097914934158,0.0337518900632858,0.0337518900632858,0.0337518900632858,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000326390__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000326390,hzh,2025_09_27_19_44_05,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.3761889934539795,0,0,0.606500506401062,0.4599531888961792,0.0,0.0,0.0,0.0,0.0,0.0,0.2060475349426269,0.1709731817245483,0.2350000143051147,0.0699999332427978,0.5250000059604645,0.1950000077486038,0.2364168670028448,0.2568064294755459,0.0,0.0,0.0,0.0,0.0,0.0,1.1701414585113523,1.2052158117294312,1.0,69.0,0.0,1.0,326.39,-0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section5,design_regular_road,very_low,0,0.1465473175048828,-0.0350743532180788,-68.0,-1.0,0.1490497214689205,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.4599531888961792,0.606500506401062,0.4599531888961792,0.4599531888961792,0.0,0.0,0.1465473175048828,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000345860__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000345860,hzh,2025_09_27_19_44_05,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,0.9915213584899902,0,0,0.3869825601577759,0.3613468110561371,0.0,0.0,0.0,0.0,0.0,0.0,0.3090606927871704,0.3796424269676208,0.4300000667572021,0.0600000619888305,0.8249999955296516,0.6449999883770943,0.0451092282310128,0.0778843984007835,0.0,0.0,1.0,0.0,0.0,0.0,0.6824606657028198,0.6118789315223694,1.0,167.0,0.0,1.0,345.86,0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section5,design_regular_road,very_low,0,0.0256357491016387,0.0705817341804504,-166.0,-1.0,0.2753003272906559,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.3613468110561371,0.3869825601577759,0.3613468110561371,0.3613468110561371,0.0,0.0,0.025635749101638794,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000058890__pre3_label3_response_coverage,vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000058890,tyy,2025_09_28_14_44_09,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,2.333853006362915,1,1,0.7909026145935059,0.6746935844421387,0.0,0.0,1.0,1.0,0.0,0.0,0.91268789768219,0.804572582244873,0.4599999189376831,0.2849999666213989,0.7799999862909317,0.1249999850988388,0.0663968492299318,0.0147723257541656,0.0,0.0,1.0,0.0,0.0,0.0,1.421165108680725,1.529280424118042,1.0,36.0,0.0,1.0,58.89,0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,longstraight,longstraight,design_regular_road,high,0,0.1162090301513671,-0.1081153154373169,-35.0,-1.0,0.4727349726109894,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.6746935844421387,0.7909026145935059,0.6746935844421387,0.6746935844421387,0.0,0.0,0.11620903015136719,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000471655__pre3_label3_response_coverage,vehicle_instability_allraw__tyy__2025_09_28_14_44_09__000471655,tyy,2025_09_28_14_44_09,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,0.7096503973007202,0,0,0.5541832447052002,0.5553957223892212,0.0,0.0,0.0,0.0,0.0,0.0,0.7353278398513794,0.4431772232055664,0.6749999523162842,0.4199999570846557,0.7200000286102295,1.2750000208616257,0.0446347221732139,0.0595348561182618,0.0,0.0,1.0,0.0,0.0,0.0,1.4449782371520996,1.1528276205062866,1.0,202.0,0.0,1.0,471.655,-0.00729802,1.0,instability_ay_roll,weak,curve,curve,secondary,curve1,curve1,design_curve_context,very_low,1,-0.0012124776840209,0.292150616645813,-201.0,-1.0,0.0304047546594735,0.55,rbf_kernel_ridge_context_no_subject,0,1,FN_missed_keypoint_gain,0.5553957223892212,0.5541832447052002,0.5553957223892212,0.5541832447052002,0.001212477684020996,0.0,-0.001212477684020996,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000062885__pre3_label3_response_coverage,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000062885,yyl,2025_09_28_09_49_11,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.095893383026123,0,0,0.6230232119560242,0.465895801782608,0.0,1.0,0.0,0.0,1.0,0.0,0.8929840922355652,0.4282919764518738,0.4250000715255737,0.9200000762939452,2.92000000178814,0.0350000038743019,0.1662177555263042,0.0667962282896041,0.0,0.0,0.0,0.0,0.0,0.0,0.2029092907905578,0.6676014065742493,0.0,167.0,0.0,1.0,62.885,0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section2,design_regular_road,high,0,0.1571274101734162,-0.4646921157836914,-167.0,-1.0,0.3307653399506376,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.465895801782608,0.6230232119560242,0.465895801782608,0.465895801782608,0.0,0.0,0.1571274101734162,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000327680__pre3_label3_response_coverage,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000327680,yyl,2025_09_28_09_49_11,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.7699379920959473,1,1,0.4322919547557831,0.2068372964859008,0.0,0.0,1.0,1.0,0.0,0.0,0.3156847953796386,0.0634368658065795,0.2049999237060547,0.1349999904632568,0.7050000131130219,0.0499999970197677,0.3607866186648607,0.3177754562348127,0.0,0.0,0.0,0.0,0.0,0.0,1.4542531967163086,1.7065011262893677,1.0,46.0,0.0,1.0,327.68,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,primary,middle_section,section5,design_regular_road,very_low,0,0.2254546582698822,-0.2522479295730591,-45.0,-1.0,0.3797531601991445,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.2068372964859008,0.4322919547557831,0.2068372964859008,0.2068372964859008,0.0,0.0,0.22545465826988229,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000484470__pre3_label3_response_coverage,vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000484470,yyl,2025_09_28_09_49_11,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,0.7447320222854614,0,0,0.2593529522418976,0.2895223498344421,0.0,0.0,0.0,0.0,0.0,0.0,0.0858967900276184,0.0465372204780578,0.2899999618530273,0.5099999904632568,0.1799999475479126,0.6449999809265137,0.1957394536584615,0.074629008769989,0.0,0.0,0.0,0.0,0.0,0.0,0.8306288123130798,0.7912692427635193,1.0,202.0,0.0,1.0,484.47,0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,differentmu_road,mu1,design_high_risk_surface,medium,1,-0.0301693975925445,0.0393595695495605,-201.0,-1.0,0.7562804986257026,0.55,keypoint_residual_vehicle_transformer_no_subject,1,1,TP_select_keypoint_correct,0.2895223498344421,0.2593529522418976,0.2593529522418976,0.2593529522418976,0.0,-0.0301693975925445,-0.0301693975925445,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450,zx,2025_09_27_18_00_08,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.124341607093811,0,0,0.5331200361251831,0.4462907612323761,1.0,1.0,0.0,0.0,1.0,0.0,0.6619498133659363,0.3444459438323974,1.2100000381469729,1.0099999904632568,1.3600000590085983,0.010000005364418,0.0473497360944747,0.2298744320869445,0.0,0.0,0.0,0.0,0.0,0.0,0.4623917937278747,0.7798956632614136,0.0,178.0,0.0,1.0,20.45,0.0,1.0,instability_ay_roll,strong_active,straight,straight,primary,middle_section,section1,design_regular_road,high,0,0.086829274892807,-0.3175038695335389,-178.0,-1.0,0.2496745604545573,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.4462907612323761,0.5331200361251831,0.4462907612323761,0.4462907612323761,0.0,0.0,0.086829274892807,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680,zx,2025_09_27_18_00_08,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.016481637954712,0,0,0.9347946643829346,0.9599702954292296,1.0,1.0,0.0,0.0,1.0,0.0,0.7583462595939636,0.2561107277870178,0.8199999332427979,1.565000057220459,1.5949999690055847,0.0300000011920928,0.1698220670223236,0.1322385221719741,0.0,0.0,1.0,1.0,0.0,0.0,0.2581353783607483,0.7603709101676941,0.0,231.0,0.0,1.0,149.68,-0.00729802,1.0,instability_ay_roll,extreme_active,curve,curve,secondary,curve1,curve1,design_curve_context,low,1,-0.025175631046295,-0.5022355318069458,-231.0,-1.0,0.1452568473065532,0.55,rbf_kernel_ridge_context_no_subject,0,1,FN_missed_keypoint_gain,0.9599702954292296,0.9347946643829346,0.9599702954292296,0.9347946643829346,0.025175631046295055,0.0,-0.025175631046295055,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505,zx,2025_09_27_18_00_08,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,1.1810654401779177,0,0,0.775661826133728,1.1559497117996216,1.0,1.0,0.0,0.0,1.0,0.0,0.91946080327034,0.1438592672348022,1.7899999618530271,0.7599999904632568,2.749999985098839,0.1050000041723251,0.574717104434967,0.3677842132747173,0.0,0.0,0.0,1.0,0.0,0.0,0.2616046369075775,1.0372061729431152,0.0,97.0,0.0,1.0,173.505,-0.00729802,1.0,instability_ay_roll,strong_active,curve,curve,primary,curve1,curve1,design_curve_context,very_low,1,-0.3802878856658935,-0.7756015360355377,-97.0,-1.0,0.0174835045997161,0.55,rbf_kernel_ridge_context_no_subject,0,1,FN_missed_keypoint_gain,1.1559497117996216,0.775661826133728,1.1559497117996216,0.775661826133728,0.38028788566589355,0.0,-0.38028788566589355,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905,zx,2025_09_27_18_00_08,pre3_label3_response_coverage,test,session_level_split,B_response3s_strict_core,0.7283228635787964,0,0,0.379641979932785,0.7573572397232056,1.0,0.0,0.0,0.0,1.0,0.0,0.5095443874597549,0.2785311937332153,1.0,0.9649999141693116,1.409999996423721,0.0850000083446502,0.1008229553699493,0.1042630970478057,0.0,0.0,0.0,0.0,0.0,0.0,0.2187784761190414,1.0068540573120115,0.0,145.0,0.0,1.0,353.905,-0.00729802,1.0,instability_ay_roll,strong_active,curve,curve,primary,curve1,curve1,design_curve_context,very_low,1,-0.3777152597904206,-0.78807558119297,-145.0,-1.0,0.0487933775713786,0.55,rbf_kernel_ridge_context_no_subject,0,1,FN_missed_keypoint_gain,0.7573572397232056,0.379641979932785,0.7573572397232056,0.379641979932785,0.3777152597904206,0.0,-0.3777152597904206,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
